Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
01-09-2024,IDN,INDONESIA,WPR,,,,
01-09-2024,XXL,International commercial vessel,OTHER,,,,
01-09-2024,XXF,International conveyance (American Samoa),OTHER,,,,
01-09-2024,XXJ,International conveyance (Diamond Princess),OTHER,,,,
01-09-2024,XXI,International conveyance (Kiribati),OTHER,,,,
01-09-2024,XXG,International conveyance (Solomon Islands),OTHER,,,,
01-09-2024,XXH,International conveyance (Vanuatu),OTHER,,,,
01-09-2024,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
01-09-2024,IRQ,IRAQ,EMR,,,,
01-09-2024,IRL,IRELAND,EUR,219,2,884,11
01-09-2024,IMN,ISLE OF MAN,EUR,,,,
01-09-2024,ISR,ISRAEL,EUR,,,,
01-09-2024,ITA,ITALY,EUR,942,33,4009,110
01-09-2024,JAM,JAMAICA,AMR,,,,
01-09-2024,JPN,JAPAN,WPR,,,,
01-09-2024,JEY,JERSEY,EUR,,,,
01-09-2024,JOR,JORDAN,EMR,,,,
01-09-2024,KAZ,KAZAKHSTAN,EUR,,,,
01-09-2024,KEN,KENYA,AFR,,,,
01-09-2024,KIR,KIRIBATI,WPR,,,,
01-09-2024,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
01-09-2024,KWT,KUWAIT,EMR,,,,
01-09-2024,KGZ,KYRGYZSTAN,EUR,,,,
01-09-2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
01-09-2024,LVA,LATVIA,EUR,,,,
01-09-2024,LBN,LEBANON,EMR,,,,
01-09-2024,LSO,LESOTHO,AFR,,,,
01-09-2024,LBR,LIBERIA,AFR,,,,
01-09-2024,LBY,LIBYA,EMR,,,,
01-09-2024,LIE,LIECHTENSTEIN,EUR,,,,
01-09-2024,LTU,LITHUANIA,EUR,,,,
01-09-2024,LUX,LUXEMBOURG,EUR,,,,
01-09-2024,MDG,MADAGASCAR,AFR,,,,
01-09-2024,MWI,MALAWI,AFR,,,,
01-09-2024,MYS,MALAYSIA,WPR,77,1,309,2
01-09-2024,MDV,MALDIVES,SEAR,,,,
01-09-2024,MLI,MALI,AFR,,,,
01-09-2024,MLT,MALTA,EUR,19,2,98,5
01-09-2024,MHL,MARSHALL ISLANDS,WPR,,,,
01-09-2024,MTQ,MARTINIQUE,AMR,,,,
01-09-2024,MRT,MAURITANIA,AFR,,,,
01-09-2024,MUS,MAURITIUS,AFR,4,0,10,0
01-09-2024,MYT,MAYOTTE,AFR,,,,
01-09-2024,MEX,MEXICO,AMR,128,4,716,26
01-09-2024,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
01-09-2024,MCO,MONACO,EUR,,,,
01-09-2024,MNG,MONGOLIA,WPR,,,,
01-09-2024,MNE,MONTENEGRO,EUR,,,,
01-09-2024,MSR,MONTSERRAT,AMR,,,,
01-09-2024,MAR,MOROCCO,EMR,,,,
01-09-2024,MOZ,MOZAMBIQUE,AFR,,,,
01-09-2024,MMR,MYANMAR,SEAR,,,,
01-09-2024,NAM,NAMIBIA,AFR,,,,
01-09-2024,NRU,NAURU,WPR,,,,
01-09-2024,NPL,NEPAL,SEAR,,,,
01-09-2024,NLD,NETHERLANDS,EUR,,,,
01-09-2024,NCL,NEW CALEDONIA,WPR,,,,
01-09-2024,NZL,NEW ZEALAND,WPR,99,5,546,14
01-09-2024,NIC,NICARAGUA,AMR,,,,
01-09-2024,NER,NIGER,AFR,,,,
01-09-2024,NGA,NIGERIA,AFR,,,,
01-09-2024,NIU,NIUE,WPR,,,,
01-09-2024,MKD,NORTH MACEDONIA,EUR,7,,39,
01-09-2024,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
01-09-2024,NOR,NORWAY,EUR,,,,
01-09-2024,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
01-09-2024,OMN,OMAN,EMR,,,,
01-09-2024,PAK,PAKISTAN,EMR,,,,
01-09-2024,PLW,PALAU,WPR,,,,
01-09-2024,PAN,PANAMA,AMR,2,1,16,1
01-09-2024,PNG,PAPUA NEW GUINEA,WPR,,,,
01-09-2024,PRY,PARAGUAY,AMR,,,,
01-09-2024,PER,PERU,AMR,13,5,61,7
01-09-2024,PHL,PHILIPPINES,WPR,,,,
01-09-2024,PCN,PITCAIRN ISLANDS,WPR,,,,
01-09-2024,POL,POLAND,EUR,13,,38,
01-09-2024,PRT,PORTUGAL,EUR,162,10,736,37
01-09-2024,PRI,PUERTO RICO,AMR,,,,
01-09-2024,QAT,QATAR,EMR,,,,
01-09-2024,KOR,REPUBLIC OF KOREA,WPR,,,,
01-09-2024,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
01-09-2024,REU,RÉUNION,AFR,,,,
01-09-2024,ROU,ROMANIA,EUR,,,,
01-09-2024,RUS,RUSSIAN FEDERATION,EUR,1943,,5338,
01-09-2024,RWA,RWANDA,AFR,,,,
01-09-2024,BLM,SAINT BARTHÉLEMY,AMR,,,,
01-09-2024,SHN,SAINT HELENA,AFR,,,,
01-09-2024,KNA,SAINT KITTS AND NEVIS,AMR,,,,
01-09-2024,LCA,SAINT LUCIA,AMR,0,,0,
01-09-2024,MAF,SAINT MARTIN,AMR,,,,
01-09-2024,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
01-09-2024,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
01-09-2024,WSM,SAMOA,WPR,,,,
01-09-2024,SMR,SAN MARINO,EUR,,,,
01-09-2024,STP,SAO TOME AND PRINCIPE,AFR,,,,
01-09-2024,SAU,SAUDI ARABIA,EMR,,,,
01-09-2024,SEN,SENEGAL,AFR,,,,
01-09-2024,SRB,SERBIA,EUR,,,,
01-09-2024,SYC,SEYCHELLES,AFR,,,,
01-09-2024,SLE,SIERRA LEONE,AFR,,,,
01-09-2024,SGP,SINGAPORE,WPR,53,2,198,5
01-09-2024,SXM,SINT MAARTEN,AMR,,,,
01-09-2024,SVK,SLOVAKIA,EUR,47,0,184,0
01-09-2024,SVN,SLOVENIA,EUR,,,,
01-09-2024,SLB,SOLOMON ISLANDS,WPR,,,,
01-09-2024,SOM,SOMALIA,EMR,,,,
01-09-2024,ZAF,SOUTH AFRICA,AFR,,,,
01-09-2024,SSD,SOUTH SUDAN,AFR,,,,
01-09-2024,ESP,SPAIN,EUR,,,,
01-09-2024,LKA,SRI LANKA,SEAR,,,,
01-09-2024,SDN,SUDAN,EMR,,,,
01-09-2024,SUR,SURINAME,AMR,0,,0,
01-09-2024,SWE,SWEDEN,EUR,,15,,40
01-09-2024,CHE,SWITZERLAND,EUR,,,,
01-09-2024,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
01-09-2024,TJK,TAJIKISTAN,EUR,,,,
01-09-2024,THA,THAILAND,SEAR,,,,
01-09-2024,GBR,THE UNITED KINGDOM,EUR,,,,
01-09-2024,TLS,TIMOR-LESTE,SEAR,,,,
01-09-2024,TGO,TOGO,AFR,,,,
01-09-2024,TKL,TOKELAU,WPR,,,,
01-09-2024,TON,TONGA,WPR,,,,
01-09-2024,TTO,TRINIDAD AND TOBAGO,AMR,,,,
01-09-2024,TUN,TUNISIA,EMR,,,,
01-09-2024,TUR,TURKEY,EUR,,,,
01-09-2024,TKM,TURKMENISTAN,EUR,,,,
01-09-2024,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,0,
01-09-2024,TUV,TUVALU,WPR,,,,
01-09-2024,UGA,UGANDA,AFR,,,,
01-09-2024,UKR,UKRAINE,EUR,0,0,17,3
01-09-2024,ARE,UNITED ARAB EMIRATES,EMR,,,,
01-09-2024,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
01-09-2024,USA,UNITED STATES OF AMERICA,AMR,1401,,6099,
01-09-2024,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
01-09-2024,URY,URUGUAY,AMR,14,1,42,5
01-09-2024,UZB,UZBEKISTAN,EUR,,,,
01-09-2024,VUT,VANUATU,WPR,,,,
01-09-2024,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
01-09-2024,VNM,VIET NAM,WPR,,,,
01-09-2024,WLF,WALLIS AND FUTUNA,WPR,,,,
01-09-2024,YEM,YEMEN,EMR,,,,
01-09-2024,ZMB,ZAMBIA,AFR,,,,
01-09-2024,ZWE,ZIMBABWE,AFR,,,,
25-08-2024,AFG,AFGHANISTAN,EMR,,,,
25-08-2024,ALB,ALBANIA,EUR,21,,104,
25-08-2024,DZA,ALGERIA,AFR,,,,
25-08-2024,ASM,AMERICAN SAMOA,WPR,,,,
25-08-2024,AND,ANDORRA,EUR,,,,
25-08-2024,AGO,ANGOLA,AFR,0,0,0,0
25-08-2024,AIA,ANGUILLA,AMR,,,,
25-08-2024,ATG,ANTIGUA AND BARBUDA,AMR,,,,
25-08-2024,ARG,ARGENTINA,AMR,69,,231,
25-08-2024,ARM,ARMENIA,EUR,,,,
25-08-2024,ABW,ARUBA,AMR,,,,
25-08-2024,AUS,AUSTRALIA,WPR,,,,
25-08-2024,AUT,AUSTRIA,EUR,,,,
25-08-2024,AZE,AZERBAIJAN,EUR,,,,
25-08-2024,BHS,BAHAMAS,AMR,,,,
25-08-2024,BHR,BAHRAIN,EMR,,,,
25-08-2024,BGD,BANGLADESH,SEAR,0,,1,
25-08-2024,BRB,BARBADOS,AMR,,,,
25-08-2024,BLR,BELARUS,EUR,,,,
25-08-2024,BEL,BELGIUM,EUR,,,,
25-08-2024,BLZ,BELIZE,AMR,,,,
25-08-2024,BEN,BENIN,AFR,,,,
25-08-2024,BMU,BERMUDA,AMR,,,,
25-08-2024,BTN,BHUTAN,SEAR,,,,
25-08-2024,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,2,0,6,0
25-08-2024,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
25-08-2024,BIH,BOSNIA AND HERZEGOVINA,EUR,4,0,21,3
25-08-2024,BWA,BOTSWANA,AFR,,,,
25-08-2024,BRA,BRAZIL,AMR,765,253,1952,633
25-08-2024,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
25-08-2024,BRN,BRUNEI DARUSSALAM,WPR,6,0,30,1
25-08-2024,BGR,BULGARIA,EUR,,,,
25-08-2024,BFA,BURKINA FASO,AFR,,,,
25-08-2024,BDI,BURUNDI,AFR,,,,
25-08-2024,CPV,CABO VERDE,AFR,,,,
25-08-2024,KHM,CAMBODIA,WPR,,,,
25-08-2024,CMR,CAMEROON,AFR,,,,
25-08-2024,CAN,CANADA,AMR,,,0,0
25-08-2024,CYM,CAYMAN ISLANDS,AMR,,,,
25-08-2024,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
25-08-2024,TCD,CHAD,AFR,,,,
25-08-2024,CHL,CHILE,AMR,13,1,48,4
25-08-2024,CHN,CHINA,WPR,,,,
25-08-2024,COL,COLOMBIA,AMR,137,,895,
25-08-2024,COM,COMOROS,AFR,,,,
25-08-2024,COG,CONGO,AFR,,,,
25-08-2024,COK,COOK ISLANDS,WPR,,,,
25-08-2024,CRI,COSTA RICA,AMR,26,1,156,10
25-08-2024,CIV,CÔTE D’IVOIRE,AFR,,,,
25-08-2024,HRV,CROATIA,EUR,,,,
25-08-2024,CUB,CUBA,AMR,,,,
25-08-2024,CUW,CURAÇAO,AMR,,,,
25-08-2024,CYP,CYPRUS,EUR,35,3,189,8
25-08-2024,CZE,CZECHIA,EUR,31,4,129,14
25-08-2024,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
25-08-2024,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
25-08-2024,DNK,DENMARK,EUR,157,,623,
25-08-2024,DJI,DJIBOUTI,EMR,,,,
25-08-2024,DMA,DOMINICA,AMR,0,,0,
25-08-2024,DOM,DOMINICAN REPUBLIC,AMR,,,,
25-08-2024,ECU,ECUADOR,AMR,58,21,246,105
25-08-2024,EGY,EGYPT,EMR,,,,
25-08-2024,SLV,EL SALVADOR,AMR,,,,
25-08-2024,GNQ,EQUATORIAL GUINEA,AFR,,,,
25-08-2024,ERI,ERITREA,AFR,,,,
25-08-2024,EST,ESTONIA,EUR,35,6,121,17
25-08-2024,SWZ,ESWATINI,AFR,,,,
25-08-2024,ETH,ETHIOPIA,AFR,,,,
25-08-2024,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
25-08-2024,FRO,FAROE ISLANDS,EUR,,,,
25-08-2024,FJI,FIJI,WPR,,,,
25-08-2024,FIN,FINLAND,EUR,,,,
25-08-2024,FRA,FRANCE,EUR,,,,
25-08-2024,GUF,FRENCH GUIANA,AMR,,,,
25-08-2024,PYF,FRENCH POLYNESIA,WPR,,,,
25-08-2024,GAB,GABON,AFR,,,,
25-08-2024,GMB,GAMBIA,AFR,,,,
25-08-2024,GEO,GEORGIA,EUR,2,,35,
25-08-2024,DEU,GERMANY,EUR,,,,
25-08-2024,GHA,GHANA,AFR,,,,
25-08-2024,GIB,GIBRALTAR,EUR,,,,
25-08-2024,GRC,GREECE,EUR,815,19,3236,55
25-08-2024,GRL,GREENLAND,EUR,,,,
25-08-2024,GRD,GRENADA,AMR,,,,
25-08-2024,GLP,GUADELOUPE,AMR,,,,
25-08-2024,GUM,GUAM,WPR,,,,
25-08-2024,GTM,GUATEMALA,AMR,1,1,3,1
25-08-2024,GGY,GUERNSEY,EUR,,,,
25-08-2024,GIN,GUINEA,AFR,,,,
25-08-2024,GNB,GUINEA-BISSAU,AFR,,,,
25-08-2024,GUY,GUYANA,AMR,0,0,0,0
25-08-2024,HTI,HAITI,AMR,0,0,0,0
25-08-2024,VAT,HOLY SEE,EUR,,,,
25-08-2024,HND,HONDURAS,AMR,2,0,7,1
25-08-2024,HUN,HUNGARY,EUR,17,3,79,11
25-08-2024,ISL,ICELAND,EUR,,,,
25-08-2024,IND,INDIA,SEAR,,,,
25-08-2024,IDN,INDONESIA,WPR,,,,
25-08-2024,XXL,International commercial vessel,OTHER,,,,
25-08-2024,XXF,International conveyance (American Samoa),OTHER,,,,
25-08-2024,XXJ,International conveyance (Diamond Princess),OTHER,,,,
25-08-2024,XXI,International conveyance (Kiribati),OTHER,,,,
25-08-2024,XXG,International conveyance (Solomon Islands),OTHER,,,,
25-08-2024,XXH,International conveyance (Vanuatu),OTHER,,,,
25-08-2024,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
25-08-2024,IRQ,IRAQ,EMR,,,,
25-08-2024,IRL,IRELAND,EUR,210,3,986,12
25-08-2024,IMN,ISLE OF MAN,EUR,,,,
25-08-2024,ISR,ISRAEL,EUR,,,,
25-08-2024,ITA,ITALY,EUR,965,23,4143,98
25-08-2024,JAM,JAMAICA,AMR,,,,
25-08-2024,JPN,JAPAN,WPR,,,,
25-08-2024,JEY,JERSEY,EUR,,,,
25-08-2024,JOR,JORDAN,EMR,,,,
25-08-2024,KAZ,KAZAKHSTAN,EUR,,,,
25-08-2024,KEN,KENYA,AFR,,,,
25-08-2024,KIR,KIRIBATI,WPR,,,,
25-08-2024,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
25-08-2024,KWT,KUWAIT,EMR,,,,
25-08-2024,KGZ,KYRGYZSTAN,EUR,,,,
25-08-2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
25-08-2024,LVA,LATVIA,EUR,,,,
25-08-2024,LBN,LEBANON,EMR,,,,
25-08-2024,LSO,LESOTHO,AFR,,,,
25-08-2024,LBR,LIBERIA,AFR,,,,
25-08-2024,LBY,LIBYA,EMR,,,,
25-08-2024,LIE,LIECHTENSTEIN,EUR,,,,
25-08-2024,LTU,LITHUANIA,EUR,,,,
25-08-2024,LUX,LUXEMBOURG,EUR,,,,
25-08-2024,MDG,MADAGASCAR,AFR,,,,
25-08-2024,MWI,MALAWI,AFR,,,,
25-08-2024,MYS,MALAYSIA,WPR,74,0,343,3
25-08-2024,MDV,MALDIVES,SEAR,,,,
25-08-2024,MLI,MALI,AFR,,,,
25-08-2024,MLT,MALTA,EUR,26,2,120,5
25-08-2024,MHL,MARSHALL ISLANDS,WPR,,,,
25-08-2024,MTQ,MARTINIQUE,AMR,,,,
25-08-2024,MRT,MAURITANIA,AFR,,,,
25-08-2024,MUS,MAURITIUS,AFR,0,0,7,0
25-08-2024,MYT,MAYOTTE,AFR,,,,
25-08-2024,MEX,MEXICO,AMR,148,5,835,25
25-08-2024,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
25-08-2024,MCO,MONACO,EUR,,,,
25-08-2024,MNG,MONGOLIA,WPR,,,,
25-08-2024,MNE,MONTENEGRO,EUR,,,,
25-08-2024,MSR,MONTSERRAT,AMR,,,,
25-08-2024,MAR,MOROCCO,EMR,,,,
25-08-2024,MOZ,MOZAMBIQUE,AFR,,,,
25-08-2024,MMR,MYANMAR,SEAR,,,,
25-08-2024,NAM,NAMIBIA,AFR,,,,
25-08-2024,NRU,NAURU,WPR,,,,
25-08-2024,NPL,NEPAL,SEAR,,,,
25-08-2024,NLD,NETHERLANDS,EUR,,,,
25-08-2024,NCL,NEW CALEDONIA,WPR,,,,
25-08-2024,NZL,NEW ZEALAND,WPR,150,2,602,13
25-08-2024,NIC,NICARAGUA,AMR,,,,
25-08-2024,NER,NIGER,AFR,,,,
25-08-2024,NGA,NIGERIA,AFR,,,,
25-08-2024,NIU,NIUE,WPR,,,,
25-08-2024,MKD,NORTH MACEDONIA,EUR,16,,36,
25-08-2024,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
25-08-2024,NOR,NORWAY,EUR,,,,
25-08-2024,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
25-08-2024,OMN,OMAN,EMR,,,,
25-08-2024,PAK,PAKISTAN,EMR,,,,
25-08-2024,PLW,PALAU,WPR,,,,
25-08-2024,PAN,PANAMA,AMR,4,0,25,1
25-08-2024,PNG,PAPUA NEW GUINEA,WPR,,,,
25-08-2024,PRY,PARAGUAY,AMR,,,,
25-08-2024,PER,PERU,AMR,18,1,65,5
25-08-2024,PHL,PHILIPPINES,WPR,,,,
25-08-2024,PCN,PITCAIRN ISLANDS,WPR,,,,
25-08-2024,POL,POLAND,EUR,6,,28,
25-08-2024,PRT,PORTUGAL,EUR,214,10,807,38
25-08-2024,PRI,PUERTO RICO,AMR,,,,
25-08-2024,QAT,QATAR,EMR,,,,
25-08-2024,KOR,REPUBLIC OF KOREA,WPR,,,,
25-08-2024,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
25-08-2024,REU,RÉUNION,AFR,,,,
25-08-2024,ROU,ROMANIA,EUR,,,,
25-08-2024,RUS,RUSSIAN FEDERATION,EUR,1409,,4286,
25-08-2024,RWA,RWANDA,AFR,,,,
25-08-2024,BLM,SAINT BARTHÉLEMY,AMR,,,,
25-08-2024,SHN,SAINT HELENA,AFR,,,,
25-08-2024,KNA,SAINT KITTS AND NEVIS,AMR,,,,
25-08-2024,LCA,SAINT LUCIA,AMR,0,,0,
25-08-2024,MAF,SAINT MARTIN,AMR,,,,
25-08-2024,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
25-08-2024,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
25-08-2024,WSM,SAMOA,WPR,,,,
25-08-2024,SMR,SAN MARINO,EUR,,,,
25-08-2024,STP,SAO TOME AND PRINCIPE,AFR,,,,
25-08-2024,SAU,SAUDI ARABIA,EMR,,,,
25-08-2024,SEN,SENEGAL,AFR,,,,
25-08-2024,SRB,SERBIA,EUR,,,,
25-08-2024,SYC,SEYCHELLES,AFR,,,,
25-08-2024,SLE,SIERRA LEONE,AFR,,,,
25-08-2024,SGP,SINGAPORE,WPR,59,1,200,4
25-08-2024,SXM,SINT MAARTEN,AMR,,,,
25-08-2024,SVK,SLOVAKIA,EUR,60,0,173,0
25-08-2024,SVN,SLOVENIA,EUR,,,,
25-08-2024,SLB,SOLOMON ISLANDS,WPR,,,,
25-08-2024,SOM,SOMALIA,EMR,,,,
25-08-2024,ZAF,SOUTH AFRICA,AFR,,,,
25-08-2024,SSD,SOUTH SUDAN,AFR,,,,
25-08-2024,ESP,SPAIN,EUR,,,,
25-08-2024,LKA,SRI LANKA,SEAR,,,,
25-08-2024,SDN,SUDAN,EMR,,,,
25-08-2024,SUR,SURINAME,AMR,0,,0,
25-08-2024,SWE,SWEDEN,EUR,,8,,32
25-08-2024,CHE,SWITZERLAND,EUR,,,,
25-08-2024,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
25-08-2024,TJK,TAJIKISTAN,EUR,,,,
25-08-2024,THA,THAILAND,SEAR,,,,
25-08-2024,GBR,THE UNITED KINGDOM,EUR,,,,
25-08-2024,TLS,TIMOR-LESTE,SEAR,,,,
25-08-2024,TGO,TOGO,AFR,,,,
25-08-2024,TKL,TOKELAU,WPR,,,,
25-08-2024,TON,TONGA,WPR,,,,
25-08-2024,TTO,TRINIDAD AND TOBAGO,AMR,,,,
25-08-2024,TUN,TUNISIA,EMR,,,,
25-08-2024,TUR,TURKEY,EUR,,,,
25-08-2024,TKM,TURKMENISTAN,EUR,,,,
25-08-2024,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,0,
25-08-2024,TUV,TUVALU,WPR,,,,
25-08-2024,UGA,UGANDA,AFR,,,,
25-08-2024,UKR,UKRAINE,EUR,0,0,17,3
25-08-2024,ARE,UNITED ARAB EMIRATES,EMR,,,,
25-08-2024,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
25-08-2024,USA,UNITED STATES OF AMERICA,AMR,1475,,6178,
25-08-2024,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
25-08-2024,URY,URUGUAY,AMR,10,0,32,5
25-08-2024,UZB,UZBEKISTAN,EUR,,,,
25-08-2024,VUT,VANUATU,WPR,,,,
25-08-2024,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
25-08-2024,VNM,VIET NAM,WPR,,,,
25-08-2024,WLF,WALLIS AND FUTUNA,WPR,,,,
25-08-2024,YEM,YEMEN,EMR,,,,
25-08-2024,ZMB,ZAMBIA,AFR,,,,
25-08-2024,ZWE,ZIMBABWE,AFR,,,,
18-08-2024,AFG,AFGHANISTAN,EMR,,,,
18-08-2024,ALB,ALBANIA,EUR,40,,120,
18-08-2024,DZA,ALGERIA,AFR,,,,
18-08-2024,ASM,AMERICAN SAMOA,WPR,,,,
18-08-2024,AND,ANDORRA,EUR,,,,
18-08-2024,AGO,ANGOLA,AFR,0,0,0,0
18-08-2024,AIA,ANGUILLA,AMR,,,,
18-08-2024,ATG,ANTIGUA AND BARBUDA,AMR,,,,
18-08-2024,ARG,ARGENTINA,AMR,61,,210,
18-08-2024,ARM,ARMENIA,EUR,,,,
18-08-2024,ABW,ARUBA,AMR,,,,
18-08-2024,AUS,AUSTRALIA,WPR,,,,
18-08-2024,AUT,AUSTRIA,EUR,,,,
18-08-2024,AZE,AZERBAIJAN,EUR,,,,
18-08-2024,BHS,BAHAMAS,AMR,,,5,0
18-08-2024,BHR,BAHRAIN,EMR,,,,
18-08-2024,BGD,BANGLADESH,SEAR,1,,6,
18-08-2024,BRB,BARBADOS,AMR,,,,
18-08-2024,BLR,BELARUS,EUR,,,,
18-08-2024,BEL,BELGIUM,EUR,,,,
18-08-2024,BLZ,BELIZE,AMR,,,,
18-08-2024,BEN,BENIN,AFR,,,,
18-08-2024,BMU,BERMUDA,AMR,,,,
18-08-2024,BTN,BHUTAN,SEAR,,,,
18-08-2024,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,1,0,5,0
18-08-2024,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
18-08-2024,BIH,BOSNIA AND HERZEGOVINA,EUR,4,1,18,3
18-08-2024,BWA,BOTSWANA,AFR,,,,
18-08-2024,BRA,BRAZIL,AMR,499,138,1474,477
18-08-2024,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
18-08-2024,BRN,BRUNEI DARUSSALAM,WPR,4,0,46,1
18-08-2024,BGR,BULGARIA,EUR,,,,
18-08-2024,BFA,BURKINA FASO,AFR,,,,
18-08-2024,BDI,BURUNDI,AFR,,,,
18-08-2024,CPV,CABO VERDE,AFR,,,,
18-08-2024,KHM,CAMBODIA,WPR,,,,
18-08-2024,CMR,CAMEROON,AFR,,,,
18-08-2024,CAN,CANADA,AMR,,,66,5
18-08-2024,CYM,CAYMAN ISLANDS,AMR,,,,
18-08-2024,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
18-08-2024,TCD,CHAD,AFR,,,,
18-08-2024,CHL,CHILE,AMR,14,2,42,4
18-08-2024,CHN,CHINA,WPR,,,,
18-08-2024,COL,COLOMBIA,AMR,182,,1122,
18-08-2024,COM,COMOROS,AFR,,,,
18-08-2024,COG,CONGO,AFR,,,,
18-08-2024,COK,COOK ISLANDS,WPR,,,,
18-08-2024,CRI,COSTA RICA,AMR,25,2,195,10
18-08-2024,CIV,CÔTE D’IVOIRE,AFR,,,,
18-08-2024,HRV,CROATIA,EUR,,,,
18-08-2024,CUB,CUBA,AMR,,,,
18-08-2024,CUW,CURAÇAO,AMR,,,,
18-08-2024,CYP,CYPRUS,EUR,51,2,226,8
18-08-2024,CZE,CZECHIA,EUR,53,5,111,13
18-08-2024,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
18-08-2024,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
18-08-2024,DNK,DENMARK,EUR,158,,620,
18-08-2024,DJI,DJIBOUTI,EMR,,,,
18-08-2024,DMA,DOMINICA,AMR,0,,0,
18-08-2024,DOM,DOMINICAN REPUBLIC,AMR,,,,
18-08-2024,ECU,ECUADOR,AMR,56,27,224,93
18-08-2024,EGY,EGYPT,EMR,,,,
18-08-2024,SLV,EL SALVADOR,AMR,,,,
18-08-2024,GNQ,EQUATORIAL GUINEA,AFR,,,,
18-08-2024,ERI,ERITREA,AFR,,,,
18-08-2024,EST,ESTONIA,EUR,30,6,99,13
18-08-2024,SWZ,ESWATINI,AFR,,,,
18-08-2024,ETH,ETHIOPIA,AFR,,,,
18-08-2024,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
18-08-2024,FRO,FAROE ISLANDS,EUR,,,,
18-08-2024,FJI,FIJI,WPR,,,,
18-08-2024,FIN,FINLAND,EUR,,,,
18-08-2024,FRA,FRANCE,EUR,,,,
18-08-2024,GUF,FRENCH GUIANA,AMR,,,,
18-08-2024,PYF,FRENCH POLYNESIA,WPR,,,,
18-08-2024,GAB,GABON,AFR,,,,
18-08-2024,GMB,GAMBIA,AFR,,,,
18-08-2024,GEO,GEORGIA,EUR,3,,47,
18-08-2024,DEU,GERMANY,EUR,,,,
18-08-2024,GHA,GHANA,AFR,,,,
18-08-2024,GIB,GIBRALTAR,EUR,,,,
18-08-2024,GRC,GREECE,EUR,771,11,3344,55
18-08-2024,GRL,GREENLAND,EUR,,,,
18-08-2024,GRD,GRENADA,AMR,,,,
18-08-2024,GLP,GUADELOUPE,AMR,,,,
18-08-2024,GUM,GUAM,WPR,,,,
18-08-2024,GTM,GUATEMALA,AMR,1,0,3,0
18-08-2024,GGY,GUERNSEY,EUR,,,,
18-08-2024,GIN,GUINEA,AFR,,,,
18-08-2024,GNB,GUINEA-BISSAU,AFR,,,,
18-08-2024,GUY,GUYANA,AMR,0,0,0,0
