COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
BRB,163808,62170,154966,380944,133,57,22,54,08-01-2021,29-12-2023,27-11-2022
BRB,163833,62170,155010,381013,133,57,22,54,08-01-2021,29-12-2023,25-12-2022
BRB,163833,62170,155010,381013,133,57,22,54,08-01-2021,29-12-2023,29-01-2023
BRB,163833,62819,155010,381662,133,57,22,54,08-01-2021,29-12-2023,26-02-2023
BRB,163833,62829,155028,381690,133,57,22,54,08-01-2021,29-12-2023,26-03-2023
BRB,163845,62834,155032,381711,133,57,22,54,08-01-2021,29-12-2023,30-04-2023
BRB,163846,62839,155036,381721,133,57,22,54,08-01-2021,29-12-2023,28-05-2023
BRB,163851,62842,155043,381736,133,57,22,54,08-01-2021,29-12-2023,25-06-2023
BRB,163853,62842,155045,381740,133,57,22,54,08-01-2021,29-12-2023,30-07-2023
BRB,163853,62843,155045,381741,133,57,22,54,08-01-2021,29-12-2023,27-08-2023
BRB,163853,62845,155045,381743,133,57,22,54,08-01-2021,29-12-2023,24-09-2023
BRB,163853,62845,155045,381743,133,57,22,54,08-01-2021,29-12-2023,29-10-2023
BRB,163853,62845,155045,381743,133,57,22,54,08-01-2021,29-12-2023,26-11-2023
IRL,4108755,3058243,4063091,12390504,250,83,62,82,30-12-2020,23-12-2023,27-08-2023
IRL,4197970,3093363,4063585,12427153,250,85,62,82,30-12-2020,23-12-2023,24-09-2023
IRL,4245977,3507831,4063819,12842121,259,86,71,82,30-12-2020,23-12-2023,29-10-2023
IRL,4245977,3711936,4063819,13046226,263,86,75,82,30-12-2020,23-12-2023,26-11-2023
IRL,3261856,,2524301,5786157,117,66,,51,30-12-2020,23-12-2023,25-07-2021
IRL,3442878,,3082959,6525837,131,69,,62,30-12-2020,23-12-2023,29-08-2021
IRL,3770041,,3447035,7217076,145,76,,69,30-12-2020,23-12-2023,26-09-2021
IRL,3815730,,3515452,7331182,148,77,,71,30-12-2020,23-12-2023,31-10-2021
IRL,3860633,,3559212,8258257,166,78,,72,30-12-2020,23-12-2023,28-11-2021
IRL,3893129,,3599777,9599387,193,78,,73,30-12-2020,23-12-2023,26-12-2021
IRL,4010163,379128,3865389,10291612,207,81,8,78,30-12-2020,23-12-2023,30-01-2022
IRL,4023390,2740735,3944779,10472166,211,81,55,79,30-12-2020,23-12-2023,27-02-2022
IRL,4027448,2834801,3978440,10661578,215,81,57,80,30-12-2020,23-12-2023,27-03-2022
IRL,4033503,2881271,3989351,10779170,217,81,58,80,30-12-2020,23-12-2023,24-04-2022
IRL,4038426,2932751,3997892,11127191,224,81,59,81,30-12-2020,23-12-2023,29-05-2022
IRL,4041564,2964105,4003362,11281827,227,81,60,81,30-12-2020,23-12-2023,26-06-2022
IRL,4042625,2984938,4006424,11391433,229,81,60,81,30-12-2020,23-12-2023,31-07-2022
IRL,4044341,3000471,4008478,11536411,232,81,60,81,30-12-2020,23-12-2023,28-08-2022
IRL,4062604,3020039,4023172,11651487,235,82,61,81,30-12-2020,23-12-2023,25-09-2022
IRL,4084104,3028580,4040418,11852426,239,82,61,81,30-12-2020,23-12-2023,30-10-2022
IRL,4102930,3032922,4055547,12095840,244,83,61,82,30-12-2020,23-12-2023,27-11-2022
IRL,4104633,3041649,4057201,12210282,246,83,61,82,30-12-2020,23-12-2023,25-12-2022
IRL,4106888,3049589,4059378,12308471,248,83,61,82,30-12-2020,23-12-2023,29-01-2023
IRL,4107325,3052622,4060490,12340674,249,83,61,82,30-12-2020,23-12-2023,26-02-2023
IRL,4107546,3054818,4061544,12363058,249,83,62,82,30-12-2020,23-12-2023,26-03-2023
IRL,4107800,3055898,4062296,12373334,249,83,62,82,30-12-2020,23-12-2023,30-04-2023
IRL,4108259,3057066,4062691,12383293,249,83,62,82,30-12-2020,23-12-2023,28-05-2023
IRL,4108544,3057711,4062870,12387777,250,83,62,82,30-12-2020,23-12-2023,25-06-2023
IRL,4108649,3057977,4062981,12389140,250,83,62,82,30-12-2020,23-12-2023,30-07-2023
IRL,137168,,88851,226021,5,3,,2,30-12-2020,23-12-2023,31-01-2021
IRL,289977,,142548,432526,9,6,,3,30-12-2020,17-09-2023,28-02-2021
IRL,597548,,234394,831942,17,12,,5,30-12-2020,23-12-2023,28-03-2021
IRL,1112235,,433381,1545615,31,22,,9,30-12-2020,23-12-2023,25-04-2021
IRL,1793271,,653431,2446702,49,36,,13,30-12-2020,23-12-2023,30-05-2021
IRL,2516775,,1649941,4197592,85,51,,33,30-12-2020,23-12-2023,27-06-2021
CHE,6096599,4996607,5723061,16755936,194,70,58,66,23-12-2020,23-12-2023,25-06-2023
CHE,6096600,4996650,5723066,16755985,194,70,58,66,23-12-2020,23-12-2023,30-07-2023
CHE,6096600,4996650,5723066,16755985,194,70,58,66,23-12-2020,23-12-2023,27-08-2023
CHE,6096600,4996650,5723066,16755985,194,70,58,66,23-12-2020,23-12-2023,24-09-2023
CHE,6096600,4996650,5723066,16755985,194,70,58,66,23-12-2020,23-12-2023,29-10-2023
CHE,6096600,4996650,5723066,16755985,194,70,58,66,23-12-2020,23-12-2023,26-11-2023
CHE,2992574,,,4694905,54,35,,,23-12-2020,23-12-2023,30-05-2021
CHE,4283735,,3005679,7289414,84,49,,35,23-12-2020,23-12-2023,27-06-2021
CHE,4662455,,4131542,8793996,102,54,,48,23-12-2020,23-12-2023,25-07-2021
CHE,4979035,,4452804,9431839,109,58,,51,23-12-2020,23-12-2023,29-08-2021
CHE,5520192,,5023146,10543338,122,64,,58,23-12-2020,23-12-2023,26-09-2021
CHE,5711747,,5250006,10961753,127,66,,61,23-12-2020,23-12-2023,31-10-2021
CHE,5849633,,5378954,11228588,130,68,,62,23-12-2020,23-12-2023,28-11-2021
CHE,5970884,,5528361,11499245,133,69,,64,23-12-2020,23-12-2023,26-12-2021
CHE,6070038,,5603310,11759736,136,70,,65,23-12-2020,23-12-2023,30-01-2022
CHE,6077342,,5630377,11833282,137,70,,65,23-12-2020,23-12-2023,27-02-2022
CHE,6081932,309841,5660344,12153468,140,70,4,65,23-12-2020,23-12-2023,27-03-2022
CHE,6082429,2633648,5689345,14400221,166,70,30,66,23-12-2020,23-12-2023,24-04-2022
CHE,6084838,3813981,5706144,15546328,180,70,44,66,23-12-2020,23-12-2023,29-05-2022
CHE,6087884,3849535,5710816,15589287,180,70,44,66,23-12-2020,23-12-2023,26-06-2022
CHE,6091047,3964562,5714754,15711074,182,70,46,66,23-12-2020,23-12-2023,31-07-2022
CHE,6092043,4046185,5716112,15795509,183,70,47,66,23-12-2020,23-12-2023,28-08-2022
CHE,6092827,4085073,5717790,15835967,183,70,47,66,23-12-2020,23-12-2023,25-09-2022
CHE,6093961,4451080,5719266,16204456,187,70,51,66,23-12-2020,23-12-2023,30-10-2022
CHE,6095011,4802537,5720555,16558324,191,70,55,66,23-12-2020,23-12-2023,27-11-2022
CHE,6095080,4923710,5720911,16679900,193,70,57,66,23-12-2020,23-12-2023,25-12-2022
CHE,6095541,4973573,5721500,16730501,193,70,57,66,23-12-2020,23-12-2023,29-01-2023
CHE,6095899,4984741,5721958,16742417,193,70,58,66,23-12-2020,23-12-2023,26-02-2023
CHE,6096241,4991984,5722456,16750425,194,70,58,66,23-12-2020,23-12-2023,26-03-2023
